area_id	subtotal_type	RSReg	RSCst	RSRej	RSUnc	RSOvr	RSUnd	RSTot	RSWri	118:GERALD PLUMMER	119:TOM PALZER	120:JOHN THOMPSON PARKER	121:DOUGLAS HOWARD PIERCE	122:HERBERT G. PETERS	123:JAMES P BRADLEY	124:ARUN K. BHUMITRA	125:JERRY JOSEPH LAWS	126:PATRICK LITTLE	127:TIM GILDERSLEEVE	128:MICHAEL FAHMY GIRGIS	129:DON J. GRUNDMANN	130:RASH BIHARI GHOSH	131:LING LING SHI	132:JOHN ''JACK'' CREW	133:ERIN CRUZ	134:DERRICK MICHAEL REID	135:DIANNE FEINSTEIN	136:COLLEEN SHEA FERNALD	137:ADRIENNE NICOLE EDWARDS	138:PAUL A TAYLOR	139:DONNIE O. TURNER	140:PAT HARRIS	141:ALISON HARTSON	142:JASON M. HANANIA	143:DAVID HILDEBRAND	144:LEE OLSON	145:ROQUE ''ROCKY'' DE LA FUENTE	146:KEVIN DE LEON	147:KEVIN MOTTUS	148:DAVID MOORE	149:MARIO NABLIBA	195:SEELAM PRABHAKAR REDDY	196:MICHAEL V. ZIESING	197:URSULA M. SCHILLING
PCT7959	ED	695	110	0	0	1	7	102	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	5	7	2	1	1	0	35	0	0	0	0	0	0
PCT7959	MV	695	190	0	0	0	5	185	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	115	1	1	0	0	0	4	0	1	2	0	56	0	0	0	0	0	0
PCT9001	MV	257	101	2	0	0	10	89	1	0	0	2	1	0	0	2	0	0	0	0	0	1	3	0	2	0	58	2	4	1	0	2	0	0	0	1	0	9	0	0	0	0	0	0
PCT9101	ED	833	190	0	0	0	14	176	0	0	2	1	2	1	3	3	1	1	0	0	2	0	2	0	0	1	101	0	5	4	0	5	4	0	0	0	3	35	0	0	0	0	0	0
PCT9101	MV	833	323	0	0	3	22	298	1	0	2	2	0	4	6	6	0	2	0	0	0	1	6	0	4	3	179	1	4	9	0	6	6	1	0	0	1	48	0	1	5	0	0	0
PCT9102	ED	950	182	-1	0	0	12	171	1	0	0	0	0	0	3	1	4	0	0	0	0	0	1	1	3	0	96	0	4	4	0	5	2	0	1	1	2	39	0	1	2	0	0	0
PCT9102	MV	950	335	4	0	1	13	317	1	0	1	0	1	0	6	9	4	3	0	0	0	1	7	0	5	1	189	0	4	8	0	4	3	1	4	2	4	55	3	1	0	0	0	0
PCT9103	ED	924	174	0	0	0	13	161	2	0	1	2	0	0	1	1	0	0	0	0	0	0	2	1	2	0	99	0	3	4	0	6	4	0	1	3	0	25	0	0	4	0	0	0
PCT9103	MV	924	302	0	0	1	26	275	0	0	1	0	0	0	11	5	0	1	0	0	1	0	1	3	4	6	176	0	3	8	0	3	2	0	0	1	3	44	1	0	1	0	0	0
PCT9104	ED	937	176	0	0	2	12	162	1	1	1	1	2	1	0	0	0	2	0	0	0	1	2	0	3	3	80	0	4	7	1	2	0	1	0	1	0	44	2	1	1	0	0	0
PCT9104	MV	937	332	0	0	0	24	308	2	1	3	3	0	1	15	0	2	3	1	0	1	0	5	0	3	2	180	0	2	6	1	4	3	1	1	2	0	60	1	2	3	0	0	0
PCT9105	ED	888	191	1	0	3	7	180	0	1	2	0	0	2	3	0	1	2	0	0	0	1	0	2	1	1	114	0	1	2	1	5	0	1	0	0	1	36	0	2	1	0	0	0
PCT9105	MV	888	339	-1	0	0	19	321	2	0	4	0	4	0	10	4	0	1	1	0	0	0	1	1	5	1	204	0	3	3	0	5	1	1	1	3	3	59	0	0	3	0	1	0
PCT9106	ED	907	213	1	0	0	12	200	0	0	1	1	0	0	4	0	0	1	0	0	0	1	0	0	1	3	133	1	1	5	1	3	3	0	2	0	2	36	1	0	0	0	0	0
PCT9106	MV	907	334	4	0	1	19	310	1	0	2	0	0	0	7	5	0	0	1	0	0	0	2	0	5	0	195	0	3	3	0	3	3	0	1	0	4	72	1	1	1	0	0	0
PCT9107	ED	806	164	0	0	0	9	155	0	0	0	0	1	0	0	4	3	0	0	0	0	0	1	0	1	0	93	1	4	3	1	2	1	1	0	1	2	35	0	1	0	0	0	0
PCT9107	MV	806	246	1	0	0	14	231	0	0	0	1	1	1	4	5	1	1	0	0	0	0	2	2	0	0	125	1	6	12	0	6	3	1	1	4	4	47	2	1	0	0	0	0
PCT9108	ED	761	185	-1	0	0	5	181	1	1	2	1	0	1	2	2	1	0	0	0	0	0	0	0	1	0	98	1	5	4	0	5	1	0	0	0	2	51	0	1	1	0	0	0
PCT9108	MV	761	220	-1	0	2	13	206	0	0	0	0	0	0	4	2	1	0	0	0	0	0	4	0	0	1	136	0	3	1	1	2	4	0	3	3	1	36	2	0	2	0	0	0
PCT9109	ED	848	205	-1	0	0	14	192	1	1	0	2	0	0	3	2	1	0	0	0	0	1	4	0	0	1	109	1	1	7	0	6	3	1	1	0	1	46	0	0	0	0	0	0
PCT9109	MV	848	285	4	0	1	13	267	2	0	0	0	0	0	4	2	0	1	0	0	0	0	1	1	2	3	182	0	2	4	2	7	5	1	0	2	1	44	1	0	0	0	0	0
PCT9111	ED	756	150	0	0	1	14	135	0	0	1	3	1	1	0	5	1	0	0	0	0	1	1	0	2	2	74	1	5	3	2	1	2	0	0	0	1	27	0	1	0	0	0	0
PCT9111	MV	756	226	-1	0	1	11	215	2	2	2	0	0	1	5	2	0	1	0	0	1	0	0	1	5	0	121	0	5	6	0	5	3	1	3	1	1	45	1	0	1	0	0	0
PCT9112	ED	918	211	0	0	1	9	201	0	0	1	1	1	1	5	1	0	0	0	0	0	0	1	1	0	3	116	0	0	4	1	4	4	0	0	1	1	55	0	0	0	0	0	0
PCT9112	MV	918	295	0	0	3	13	279	1	0	1	3	2	1	5	0	0	2	1	0	0	0	1	1	2	0	172	1	1	3	1	3	5	0	0	3	0	67	2	0	1	0	0	0
PCT9113	ED	959	231	0	0	1	16	214	1	0	0	3	2	0	4	3	0	0	0	0	0	0	1	1	0	3	127	0	2	8	0	5	2	0	1	0	0	48	0	2	1	0	0	0
PCT9113	MV	959	351	1	0	0	18	332	0	0	2	1	2	1	9	1	1	2	0	0	0	0	1	0	0	1	204	3	1	10	1	2	5	0	0	2	2	75	2	2	2	0	0	0
PCT9114	ED	820	170	0	0	1	11	158	1	0	0	1	0	0	3	2	0	0	0	0	0	1	2	2	0	1	95	0	0	3	0	2	6	1	1	0	1	36	0	0	0	0	0	0
PCT9114	MV	820	273	1	0	2	17	253	1	0	4	3	3	0	1	2	0	2	0	0	0	2	9	1	2	3	125	0	2	6	1	2	4	1	2	9	0	63	2	3	0	0	0	0
PCT9115	ED	873	172	0	0	1	9	162	0	0	0	1	0	2	1	3	0	1	0	0	0	0	2	0	1	0	82	1	1	3	0	2	0	1	4	0	1	52	2	0	2	0	0	0
PCT9115	MV	873	287	2	0	2	16	267	0	0	0	1	2	1	6	3	0	1	1	0	0	1	0	1	4	1	136	0	2	3	1	4	6	1	2	0	4	79	1	1	5	0	0	0
PCT9116	ED	903	193	2	0	0	12	179	1	0	1	3	2	1	3	3	0	1	0	0	0	0	2	1	1	0	94	0	4	1	0	3	3	1	0	1	1	51	0	0	1	0	0	0
PCT9116	MV	903	314	4	0	3	15	292	1	1	1	0	1	0	11	1	0	2	0	0	0	0	2	1	1	3	169	0	5	8	0	4	7	0	0	1	1	70	0	1	1	0	0	0
PCT9117	ED	756	180	2	0	1	8	169	1	0	0	2	2	0	2	1	0	2	0	0	0	0	0	0	4	1	103	0	2	4	1	4	1	0	0	0	3	36	0	0	0	0	0	0
PCT9117	MV	756	285	1	0	0	13	271	1	0	2	1	0	1	5	0	2	0	0	0	0	0	1	0	2	6	179	0	5	4	0	6	6	0	1	1	0	45	3	0	0	0	0	0
PCT9118	ED	923	184	0	0	0	21	163	2	0	1	4	1	0	2	3	0	0	0	0	0	0	2	2	2	1	95	0	0	2	0	1	3	1	0	1	1	37	2	0	0	0	0	0
PCT9118	MV	923	268	0	0	0	24	244	1	0	6	0	0	0	7	0	0	1	0	0	1	0	5	0	1	1	144	1	1	4	0	3	1	2	3	3	3	52	2	1	1	0	0	0
PCT9119	ED	856	152	-2	0	0	14	140	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	1	1	79	0	3	1	1	6	3	0	1	3	0	34	1	1	0	0	0	0
PCT9119	MV	856	323	0	0	4	17	302	1	0	0	3	0	1	7	9	1	0	0	0	0	0	7	1	1	0	167	0	4	9	1	3	10	0	1	0	2	70	2	2	0	0	0	0
PCT9121	ED	890	188	0	0	0	19	169	1	0	0	1	0	0	3	0	1	1	0	0	0	1	1	1	1	2	88	0	1	10	0	4	3	0	0	0	2	46	0	0	2	0	0	0
PCT9121	MV	890	274	0	0	0	17	257	3	0	4	0	0	0	7	1	0	0	0	0	0	0	4	1	4	0	154	0	3	9	1	3	9	1	0	1	2	46	0	0	4	0	0	0
PCT9122	ED	913	131	0	0	0	7	124	0	1	1	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	70	0	3	6	0	1	0	1	0	0	1	30	0	3	1	0	0	0
PCT9122	MV	913	292	1	0	0	16	275	0	1	1	0	0	1	3	10	2	0	1	0	1	1	3	0	7	3	158	1	3	12	0	2	6	0	2	2	3	46	3	2	1	0	0	0
PCT9123	ED	829	175	0	0	2	4	169	0	0	0	2	1	0	3	0	0	2	0	0	0	0	1	2	1	2	80	1	4	7	0	6	7	0	1	1	3	44	0	0	1	0	0	0
PCT9123	MV	829	270	1	0	2	13	254	0	0	5	1	2	0	4	10	0	0	0	0	3	0	6	0	2	1	126	0	7	7	1	3	8	1	2	0	3	53	4	2	3	0	0	0
PCT9124	ED	832	150	0	0	3	9	138	0	0	2	1	2	1	3	0	0	1	0	1	0	0	1	0	0	4	78	2	1	4	0	1	3	1	0	1	1	30	0	0	0	0	0	0
PCT9124	MV	832	290	1	0	0	24	265	2	0	2	2	0	1	10	4	0	3	0	0	0	0	4	0	5	3	155	0	2	9	2	4	3	1	1	1	4	46	0	0	1	0	0	0
PCT9125	ED	822	159	1	0	1	12	145	1	0	0	0	1	1	3	0	0	2	0	0	0	1	2	0	1	1	89	2	2	3	0	2	1	0	0	1	0	29	2	1	0	0	0	0
PCT9125	MV	822	299	-3	0	2	23	277	1	0	2	1	1	0	4	5	0	2	0	0	0	0	5	0	0	5	162	0	5	17	1	5	5	0	0	5	0	51	0	0	0	0	0	0
PCT9126	ED	945	186	0	0	2	13	171	0	0	1	1	2	0	1	1	0	0	0	0	0	1	3	1	0	0	89	1	1	6	1	6	3	0	2	2	1	45	1	1	1	0	0	0
PCT9126	MV	945	350	0	0	1	18	331	1	0	2	2	1	0	13	4	0	1	0	0	1	1	10	0	7	0	178	0	2	6	2	2	11	0	1	0	8	76	0	1	1	0	0	0
PCT9127	ED	908	209	0	0	0	15	194	1	2	1	4	0	0	2	2	0	0	0	0	1	0	2	0	1	1	128	1	0	3	2	2	2	1	0	0	0	35	2	1	0	0	0	0
PCT9127	MV	908	315	-1	0	2	16	298	0	0	3	2	2	2	2	2	1	0	0	1	1	0	7	1	3	2	181	0	3	2	1	6	8	0	0	3	1	61	2	1	0	0	0	0
PCT9128	ED	805	188	0	0	1	7	180	1	0	1	5	2	1	0	3	0	0	0	0	0	1	2	2	0	1	107	1	4	6	0	4	3	1	2	1	0	31	0	1	0	0	0	0
PCT9128	MV	805	296	0	0	0	13	283	0	0	0	1	0	1	9	4	1	0	0	0	0	0	3	8	3	1	165	0	2	12	0	3	8	0	2	1	2	52	3	0	2	0	0	0
PCT9129	ED	713	173	0	0	1	14	158	1	0	2	0	2	1	2	0	1	0	0	0	1	0	2	0	0	0	78	1	2	6	1	2	6	0	2	0	0	47	0	1	0	0	0	0
PCT9129	MV	713	225	3	0	0	17	205	3	0	2	2	0	0	2	4	0	0	0	0	1	0	3	3	1	4	121	0	1	2	1	2	6	0	0	3	2	39	1	1	1	0	0	0
PCT9131	ED	740	151	0	0	0	9	142	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	83	1	1	4	1	4	3	1	1	2	1	31	1	2	0	0	0	0
PCT9131	MV	740	274	2	0	0	12	260	0	1	4	0	1	1	4	1	0	0	0	0	0	0	1	1	1	1	148	1	3	14	0	5	8	1	0	2	3	58	0	0	1	0	0	0
PCT9132	ED	827	167	0	0	0	16	151	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	80	0	4	2	0	4	2	0	1	1	0	48	1	3	0	0	0	0
PCT9132	MV	827	251	0	0	3	19	229	2	0	3	0	2	1	6	1	0	0	0	0	0	0	5	1	1	0	118	0	4	3	0	7	7	1	0	0	0	66	0	0	1	0	0	0
PCT9133	ED	1007	188	0	0	1	9	178	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	111	0	1	1	0	0	3	0	1	1	1	52	0	1	0	0	0	0
PCT9133	MV	1007	388	1	0	3	26	358	2	0	0	0	1	0	4	1	1	4	0	0	0	0	7	0	2	1	205	3	4	7	1	6	7	0	2	4	3	87	4	1	1	0	0	0
PCT9134	ED	893	132	0	0	0	6	126	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	74	0	0	1	2	8	1	1	1	1	0	29	0	0	1	0	0	0
PCT9134	MV	893	297	3	0	4	18	272	0	0	3	0	0	0	4	2	0	0	0	1	0	1	3	0	1	4	172	0	3	2	1	3	2	0	1	0	2	63	1	2	1	0	0	0
PCT9135	ED	778	149	0	0	0	10	139	2	0	2	3	0	0	3	3	2	1	0	0	0	0	0	2	2	1	74	0	2	2	1	1	2	0	0	0	1	30	3	1	1	0	0	0
PCT9135	MV	778	269	1	0	2	10	256	0	1	6	1	1	0	7	8	2	0	0	0	0	0	1	2	2	1	155	1	0	9	1	6	3	2	0	2	3	41	1	0	0	0	0	0
PCT9136	ED	894	191	0	0	1	20	170	1	0	0	1	1	0	3	1	0	0	1	0	0	1	1	2	1	0	94	0	4	3	0	8	3	0	2	0	2	41	0	0	0	0	0	0
PCT9136	MV	894	289	4	0	1	14	270	0	0	2	3	2	1	6	2	2	2	0	0	1	0	1	0	1	1	173	1	3	4	1	2	6	1	0	1	2	46	4	2	0	0	0	0
PCT9137	ED	946	201	0	0	0	10	191	0	1	2	2	0	1	5	4	0	2	0	0	0	1	2	2	2	3	100	0	4	5	0	3	4	0	1	3	0	41	1	0	2	0	0	0
PCT9137	MV	946	323	3	0	2	17	301	3	0	5	4	0	0	2	3	0	3	1	0	0	0	5	4	4	5	178	1	3	7	1	2	4	2	1	3	2	57	0	1	0	0	0	0
PCT9138	ED	892	155	-1	0	1	12	143	2	0	0	0	0	1	1	3	0	3	0	0	0	0	2	0	2	0	86	1	0	4	0	3	2	0	2	0	2	28	0	1	0	0	0	0
PCT9138	MV	892	323	-2	0	0	9	316	2	0	3	1	2	1	7	4	2	1	0	1	0	1	5	2	2	1	199	1	1	7	1	3	5	2	0	2	1	55	2	0	2	0	0	0
PCT9139	ED	912	163	-1	0	1	14	149	0	0	0	1	0	0	4	3	0	2	0	0	0	0	2	0	1	1	81	0	2	5	1	4	0	0	0	0	4	36	0	2	0	0	0	0
PCT9139	MV	912	356	1	0	3	28	324	1	0	2	1	0	0	22	7	0	3	0	0	3	2	5	0	11	5	169	1	6	7	0	5	15	1	1	4	1	48	1	0	3	0	0	0
PCT9141	ED	904	168	2	0	0	8	158	1	1	0	2	0	0	6	1	1	2	0	0	0	0	0	1	0	0	91	0	0	5	0	1	2	0	0	1	0	41	2	0	0	0	0	0
PCT9141	MV	904	328	-1	0	4	21	304	0	1	2	2	1	2	6	2	1	0	0	0	2	0	4	2	2	2	185	1	4	9	1	5	7	1	1	2	0	54	2	2	1	0	0	0
PCT9142	ED	921	219	1	0	2	9	207	3	1	0	0	0	0	3	1	1	0	0	0	0	1	2	0	0	1	110	0	3	1	1	12	3	0	2	2	3	50	2	4	1	0	0	0
PCT9142	MV	921	288	-1	0	2	16	271	3	0	0	0	0	1	8	4	0	1	0	0	0	1	5	0	3	2	152	3	4	4	0	5	7	0	3	3	0	58	2	1	1	0	0	0
PCT9143	ED	887	196	0	0	0	20	176	1	1	1	1	1	1	3	1	1	0	0	0	0	0	0	2	0	1	105	1	0	3	0	2	4	0	0	0	1	44	1	0	1	0	0	0
PCT9143	MV	887	315	3	0	0	16	296	1	0	2	0	0	0	8	3	0	2	0	1	0	1	5	2	2	1	162	1	4	2	2	2	12	0	1	3	1	74	4	0	0	0	0	0
PCT9144	ED	931	221	1	0	1	9	210	1	1	0	4	0	0	6	2	1	1	1	0	0	1	2	0	0	1	117	1	1	3	0	1	1	1	1	0	0	62	0	0	1	0	0	0
PCT9144	MV	931	322	-2	0	1	23	300	2	1	1	3	0	0	11	4	1	2	0	1	0	0	1	2	3	0	181	0	0	4	1	2	6	0	2	0	1	67	4	0	0	0	0	0
PCT9145	ED	837	197	0	0	0	12	185	0	0	2	0	0	1	0	4	0	1	0	0	0	0	0	0	0	4	100	1	2	4	0	6	4	1	1	1	1	51	0	0	1	0	0	0
PCT9145	MV	837	282	0	0	1	14	267	2	0	0	1	0	0	5	2	4	0	0	0	0	1	6	0	1	0	156	0	4	4	1	5	2	0	0	5	6	60	0	1	1	0	0	0
PCT9146	ED	866	206	0	0	0	14	192	2	0	1	4	0	0	2	1	0	0	0	0	0	0	1	0	1	1	108	0	4	1	1	2	6	1	1	0	1	53	0	0	1	0	0	0
PCT9146	MV	866	297	-1	0	2	26	270	0	0	0	3	1	0	8	1	0	0	0	0	2	0	2	0	2	0	160	2	2	1	0	3	7	1	0	0	0	72	2	0	1	0	0	0
PCT9147	ED	920	227	1	0	0	15	211	1	0	1	2	1	2	2	2	1	0	0	0	0	1	3	0	0	1	103	0	2	3	1	6	3	1	1	4	1	65	2	1	1	0	0	0
PCT9147	MV	920	318	-2	0	2	24	294	0	0	1	8	0	1	3	1	2	1	0	0	0	0	9	0	0	2	155	0	3	5	0	2	9	0	0	1	1	86	1	1	2	0	0	0
PCT9148	ED	946	226	0	0	1	9	216	2	0	1	1	1	0	2	3	0	2	0	0	0	3	0	0	0	1	121	1	3	4	0	7	3	0	2	0	2	56	0	1	0	0	0	0
PCT9148	MV	946	322	3	0	2	19	298	1	0	0	2	1	0	3	2	1	0	0	0	0	1	0	2	2	1	186	0	4	4	1	3	8	0	1	0	1	73	1	0	0	0	0	0
PCT9149	ED	884	196	0	0	0	7	189	1	0	0	0	0	0	3	0	1	1	0	0	0	3	0	2	3	0	98	2	3	1	1	6	1	2	1	0	2	57	0	0	1	0	0	0
PCT9149	MV	884	296	-1	0	1	19	277	2	0	1	2	1	1	5	0	0	1	0	0	0	0	2	0	3	0	172	0	0	4	2	7	5	0	0	1	1	65	0	0	2	0	0	0
PCT9151	ED	806	152	-1	0	0	7	146	1	0	1	1	0	0	2	1	0	0	0	0	0	0	0	2	1	0	94	0	3	3	0	4	4	0	0	0	0	29	0	0	0	0	0	0
PCT9151	MV	806	267	-1	0	0	16	252	1	0	0	1	0	3	7	0	0	0	0	0	0	0	0	2	1	3	181	0	3	2	0	4	1	0	0	0	1	39	2	1	0	0	0	0
PCT9152	ED	712	67	1	0	0	3	63	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	35	0	0	1	1	1	2	0	0	1	1	17	0	0	0	0	0	0
PCT9152	MV	712	138	1	0	0	4	133	0	0	0	3	1	0	2	2	0	1	0	0	0	1	0	2	4	4	61	0	4	8	0	1	3	0	0	1	0	35	0	0	0	0	0	0
PCT9201	ED	953	201	0	0	0	9	192	1	0	1	2	1	1	3	2	0	1	0	0	0	0	0	0	1	2	108	0	2	1	1	3	7	0	1	0	1	47	2	3	1	0	0	0
PCT9201	MV	953	229	2	0	2	10	215	1	1	0	2	2	0	1	1	0	0	0	0	0	2	1	0	2	6	118	1	2	1	0	4	6	1	0	2	1	55	1	1	3	0	0	0
PCT9202	ED	908	184	-1	0	1	10	174	1	1	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	108	2	5	1	1	1	5	0	1	1	0	39	1	0	0	0	0	0
PCT9202	MV	908	218	0	0	2	8	208	2	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	1	4	125	0	2	6	1	1	6	1	0	1	1	49	0	0	2	0	0	0
PCT9203	ED	968	145	0	0	0	14	131	0	0	0	1	1	0	0	4	1	1	0	0	0	0	0	0	4	3	81	0	0	9	0	3	1	1	0	1	3	15	0	0	2	0	0	0
PCT9203	MV	968	300	4	0	1	13	282	0	0	3	0	0	0	14	11	3	1	0	0	0	2	0	3	3	1	183	0	1	7	0	0	4	1	0	0	7	33	2	0	3	0	0	0
PCT9204	ED	809	147	0	0	0	13	134	1	0	2	0	1	0	6	2	1	0	0	0	0	0	0	1	2	4	90	0	0	2	4	3	1	1	0	0	1	10	1	0	1	0	0	0
PCT9204	MV	809	223	-3	0	4	8	214	0	0	2	1	0	1	9	8	0	1	0	0	0	1	0	1	2	0	145	1	1	7	0	0	2	0	1	0	4	24	0	0	3	0	0	0
PCT9205	ED	694	113	0	0	0	11	102	0	0	0	1	0	0	2	1	0	0	0	0	1	0	1	0	0	0	71	0	3	1	1	1	2	0	0	1	0	15	1	0	0	0	0	0
PCT9205	MV	694	201	2	0	5	11	183	0	1	1	1	0	3	1	1	0	1	0	0	0	0	0	0	1	3	129	1	2	2	1	2	3	1	1	0	1	24	2	0	1	0	0	0
PCT9206	ED	887	135	-1	0	0	9	127	2	0	3	0	0	0	9	1	0	0	0	0	0	0	0	0	4	1	74	1	1	7	0	4	2	0	0	0	0	16	1	0	1	0	0	0
PCT9206	MV	887	294	0	0	0	17	277	0	0	0	0	1	0	14	10	1	0	0	0	0	0	0	0	10	5	171	0	1	11	1	3	6	0	2	0	11	27	0	2	1	0	0	0
PCT9207	ED	913	148	0	0	1	6	141	0	0	2	0	0	0	7	4	1	2	0	0	0	0	2	0	1	1	97	0	0	5	1	1	3	0	0	0	4	9	1	0	0	0	0	0
PCT9207	MV	913	249	1	0	0	19	229	2	0	0	3	0	2	6	3	0	0	0	0	0	0	0	2	3	2	163	1	0	10	1	2	4	0	1	0	3	20	1	0	0	0	0	0
PCT9208	ED	936	147	0	0	2	8	137	1	0	1	0	1	1	6	1	0	0	0	0	0	0	0	1	1	0	93	0	2	6	0	1	0	0	0	1	0	19	1	0	1	0	0	0
PCT9208	MV	936	240	-1	0	4	12	225	0	0	0	0	0	0	10	3	2	1	0	0	0	0	0	0	4	2	150	0	2	6	0	1	6	1	0	0	4	32	0	1	0	0	0	0
PCT9209	ED	675	121	-1	0	1	5	116	0	0	1	1	0	1	3	0	0	2	0	0	0	1	0	1	2	2	79	0	1	3	1	0	1	0	1	0	1	15	0	0	0	0	0	0
PCT9209	MV	675	188	0	0	1	11	176	0	0	0	0	0	0	9	4	0	0	0	0	0	0	0	2	1	0	121	0	4	4	0	3	3	0	0	0	3	20	1	0	1	0	0	0
PCT9211	ED	834	130	0	0	0	11	119	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	2	2	81	1	1	5	0	2	1	0	1	0	1	17	1	0	0	0	0	0
PCT9211	MV	834	212	1	0	0	12	199	0	0	3	1	0	0	10	8	1	1	0	0	0	0	0	0	2	4	120	0	2	8	0	3	2	1	0	0	1	30	2	0	0	0	0	0
PCT9212	ED	764	121	0	0	0	7	114	0	1	1	2	0	0	2	3	0	0	0	0	0	0	0	1	0	1	68	2	0	3	1	4	2	0	1	0	0	21	1	0	0	0	0	0
PCT9212	MV	764	205	3	0	0	11	191	1	0	0	0	1	1	6	4	0	0	0	0	0	0	3	1	1	2	124	0	4	4	0	1	0	0	0	0	6	31	1	0	0	0	0	0
PCT9213	ED	890	140	0	0	1	6	133	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	84	0	0	4	1	2	2	1	1	0	1	28	2	2	1	0	0	0
PCT9213	MV	890	260	2	0	1	14	243	3	0	1	1	0	0	10	3	0	1	1	0	0	0	1	2	5	4	151	1	3	2	0	2	8	1	0	0	1	39	0	0	3	0	0	0
PCT9214	ED	581	92	0	0	0	11	81	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	2	1	0	56	0	0	0	0	0	0	0	0	0	2	12	3	0	1	0	0	0
PCT9214	MV	581	203	2	0	2	13	186	0	0	2	1	0	0	7	0	1	1	1	0	0	0	1	1	2	2	129	1	1	1	0	0	3	1	1	0	4	23	1	0	2	0	0	0
PCT9215	ED	626	130	0	0	2	5	123	0	0	1	0	0	0	4	4	0	1	0	0	0	0	1	0	4	1	82	1	1	3	0	3	0	0	0	0	1	15	0	0	1	0	0	0
PCT9215	MV	626	170	-1	0	0	6	165	0	0	1	0	0	0	7	3	0	0	0	0	0	0	0	1	1	3	113	0	1	2	1	3	1	1	0	0	0	24	3	0	0	0	0	0
PCT9216	ED	798	134	-1	0	1	7	127	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	1	2	90	0	2	4	1	0	0	1	1	0	1	17	1	0	1	0	0	0
PCT9216	MV	798	206	0	0	2	13	191	1	0	1	0	0	0	8	2	0	2	0	0	0	2	0	0	1	7	134	0	1	2	0	2	3	0	0	1	1	20	1	0	2	0	0	0
PCT9217	ED	684	123	0	0	0	9	114	1	0	2	0	0	0	1	2	0	1	0	0	0	0	0	0	1	2	73	0	4	6	1	7	0	0	1	1	2	6	3	0	0	0	0	0
PCT9217	MV	684	187	3	0	0	17	167	0	0	2	0	0	0	5	3	1	2	1	0	0	0	0	2	5	4	98	0	2	6	0	2	1	3	2	0	2	26	0	0	0	0	0	0
PCT9218	ED	797	119	0	0	0	16	103	0	0	0	0	0	0	2	1	0	1	0	0	2	0	0	0	2	1	61	1	1	1	1	2	2	1	1	0	1	21	0	0	1	0	0	0
PCT9218	MV	797	225	2	0	1	15	207	0	0	0	0	1	1	8	7	0	0	0	0	2	2	1	1	2	3	138	0	1	8	0	5	3	0	0	1	1	21	0	0	1	0	0	0
PCT9219	ED	733	146	0	0	0	11	135	1	0	0	0	1	0	7	2	0	0	0	0	0	0	0	0	1	0	81	0	3	0	0	0	2	0	2	1	2	30	1	0	1	0	0	0
PCT9219	MV	733	187	0	0	1	10	176	3	0	2	1	0	0	2	2	1	0	0	0	0	0	0	1	1	1	121	0	2	4	0	1	4	0	0	0	1	29	0	0	0	0	0	0
PCT9221	ED	641	121	0	0	0	10	111	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	1	85	0	1	2	0	2	0	2	0	0	1	11	0	0	0	0	0	0
PCT9221	MV	641	278	1	0	0	7	270	3	1	1	0	0	0	4	8	0	0	0	0	0	0	0	1	3	3	203	0	0	4	1	0	1	1	2	1	2	27	1	1	2	0	0	0
PCT9222	ED	842	139	-1	0	0	10	130	0	0	1	1	1	0	3	1	0	0	0	0	0	0	1	0	0	2	98	0	2	0	1	1	0	0	0	1	0	15	1	0	1	0	0	0
PCT9222	MV	842	268	3	0	0	11	254	2	0	0	1	0	0	8	4	0	1	0	0	0	0	0	2	2	2	191	0	0	5	2	2	2	0	2	0	3	22	2	0	1	0	0	0
PCT9223	ED	606	88	1	0	0	3	84	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	61	1	0	4	0	0	0	0	2	0	2	8	0	0	0	0	0	0
PCT9223	MV	606	202	1	0	1	11	189	0	0	0	0	0	0	1	4	2	1	0	0	0	0	0	0	0	2	143	0	1	6	2	0	6	0	1	0	1	17	1	0	1	0	0	0
PCT9224	ED	912	171	6	0	0	13	152	0	0	1	1	0	0	11	2	0	0	0	0	0	0	1	3	1	1	92	0	2	9	1	3	0	0	0	0	0	24	0	0	0	0	0	0
