area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	052:JOSH JONES	053:J. BRIBIESCA	054:GLORIA ESTELA LA RIVA	055:PETER Y LIU	056:ANTONIO VILLARAIGOSA	057:YVONNE GIRARD	058:ROBERT DAVIDSON GRIFFIS	059:SHUBHAM GOEL	060:TRAVIS ALLEN	061:AKINYEMI AGBEDE	062:JOHNNY WATTENBURG	063:NICKOLAS WILDSTAR	064:DESMOND SILVEIRA	065:MICHAEL SHELLENBERGER	066:ZOLTAN ISTVAN	067:CHRISTOPHER N. CARLSON	068:THOMAS JEFFERSON CARES	069:JOHN CHIANG	070:JOHN H. COX	071:AMANDA RENTERIA	072:DELAINE EASTIN	073:JEFFREY EDWARD TAYLOR	074:KLEMENT TINAJ	075:HAKAN ''HAWK'' MIKADO	076:ALBERT CAESAR MEZZETTI	077:GAVIN NEWSOM	078:ROBERT C. NEWMAN, II	189:K. PEARCE	190:VERONIKA FIMBRES	191:ARMANDO M. ARREOLA	192:ARMAN SOLTANI	193:PETER CRAWFORD VALENTINO
PCT9508	ED	784	180	0	1	1	178	0	2	0	1	2	22	0	1	0	0	0	0	1	0	0	1	0	0	10	1	1	41	0	0	0	0	94	1	0	0	0	0	0
PCT9508	MV	784	258	0	4	4	250	0	2	0	1	0	25	0	0	0	2	0	0	0	0	0	2	0	0	21	0	1	44	0	0	0	0	152	0	0	0	0	0	0
PCT9509	ED	719	165	0	0	2	163	0	1	0	1	0	10	0	0	0	0	0	0	0	0	0	0	1	0	7	8	1	37	0	0	0	0	97	0	0	0	0	0	0
PCT9509	MV	719	239	0	4	2	233	0	2	0	0	0	11	0	0	0	1	0	0	0	0	0	1	1	1	22	5	5	31	0	0	0	0	153	0	0	0	0	0	0
PCT9511	ED	600	147	0	0	3	144	0	0	1	0	0	13	0	0	0	3	0	0	1	0	1	0	0	0	9	5	1	41	1	0	0	0	68	0	0	0	0	0	0
PCT9511	MV	600	177	0	0	6	171	0	1	0	0	0	13	0	0	0	1	1	0	0	0	0	1	0	0	13	9	2	27	1	0	0	0	101	1	0	0	0	0	0
PCT9512	ED	771	161	0	1	2	158	0	0	1	1	0	13	0	0	0	0	1	0	0	0	0	0	1	1	2	4	3	35	0	0	0	0	96	0	0	0	0	0	0
PCT9512	MV	771	251	0	3	7	241	0	0	0	0	0	22	0	0	0	0	0	0	0	0	3	1	0	0	16	9	3	45	0	0	0	0	142	0	0	0	0	0	0
PCT9513	ED	864	200	0	5	6	189	0	4	1	1	0	21	0	0	0	1	0	0	0	0	0	1	0	0	4	7	1	31	0	1	0	0	116	0	0	0	0	0	0
PCT9513	MV	864	261	0	7	9	245	1	2	0	0	0	23	0	0	0	1	1	0	0	0	1	2	2	0	13	5	0	46	0	0	0	0	148	0	0	0	0	0	0
PCT9514	ED	869	229	0	1	3	225	0	1	2	0	3	23	0	0	0	1	0	0	1	0	4	1	0	0	12	10	4	39	0	0	0	0	123	1	0	0	0	0	0
PCT9514	MV	869	257	0	5	9	243	0	1	0	0	0	25	0	0	0	4	0	0	0	0	0	2	0	0	17	6	5	36	0	0	1	0	146	0	0	0	0	0	0
PCT9515	ED	685	159	0	0	2	157	1	4	0	0	1	19	0	0	0	2	0	0	1	0	0	0	0	0	14	7	5	19	0	0	0	0	83	1	0	0	0	0	0
PCT9515	MV	685	243	0	4	3	236	0	1	0	1	0	20	0	0	0	4	0	0	0	1	0	2	0	0	25	13	4	35	0	0	1	0	129	0	0	0	0	0	0
PCT9516	ED	864	206	0	6	4	196	0	1	1	3	0	17	0	0	0	2	0	0	1	0	0	0	1	0	14	15	1	47	0	0	0	0	93	0	0	0	0	0	0
PCT9516	MV	864	269	0	3	2	264	0	1	1	2	0	20	0	0	0	1	0	1	0	0	1	0	0	0	24	10	0	35	0	0	0	0	165	3	0	0	0	0	0
PCT9517	ED	768	197	0	5	4	188	0	0	3	3	0	18	0	0	0	3	1	0	1	0	1	0	1	0	14	3	2	41	1	0	1	0	94	1	0	0	0	0	0
PCT9517	MV	768	235	0	2	3	230	0	0	1	1	0	12	1	0	0	7	1	0	0	0	0	1	0	0	19	13	10	45	0	0	0	0	119	0	0	0	0	0	0
PCT9518	ED	783	180	0	0	2	178	0	0	1	1	0	24	0	1	0	1	0	0	0	0	1	0	0	0	14	3	5	40	0	0	0	1	86	0	0	0	0	0	0
PCT9518	MV	783	242	0	4	2	236	0	2	0	1	0	13	0	1	0	3	0	1	0	0	0	1	0	1	19	12	7	33	0	0	0	1	140	1	0	0	0	0	0
PCT9519	ED	850	217	0	1	4	212	0	0	0	1	2	19	0	0	0	2	1	0	0	0	2	0	0	0	11	8	2	29	0	0	0	0	134	1	0	0	0	0	0
PCT9519	MV	850	294	0	2	2	290	0	2	0	2	0	30	0	0	0	2	0	0	0	0	0	2	1	0	12	14	7	49	0	0	0	0	169	0	0	0	0	0	0
PCT9521	ED	893	254	0	3	5	246	2	3	1	1	0	25	0	1	0	0	0	0	0	0	0	1	2	1	10	7	5	52	0	1	0	0	134	0	0	0	0	0	0
PCT9521	MV	893	290	0	1	4	285	0	0	0	1	0	26	0	2	0	2	0	0	2	0	0	1	0	0	24	11	4	47	0	0	1	0	164	0	0	0	0	0	0
PCT9701	ED	665	156	0	0	3	153	0	1	0	1	0	12	0	0	0	0	0	0	0	0	1	1	2	0	10	6	2	29	0	1	0	0	86	1	0	0	0	0	0
PCT9701	MV	665	235	0	2	13	220	0	1	1	0	1	21	0	0	0	4	0	0	0	0	0	0	0	0	25	27	1	34	0	0	0	0	105	0	0	0	0	0	0
PCT9702	ED	710	194	0	1	3	190	0	0	0	0	1	10	1	0	0	1	0	0	0	0	0	0	0	0	4	8	2	37	0	0	0	1	125	0	0	0	0	0	0
PCT9702	MV	710	231	0	3	10	218	0	1	0	1	1	19	0	0	0	3	1	0	0	0	1	0	1	0	15	17	2	27	1	1	0	0	126	1	0	0	0	0	0
PCT9703	ED	931	182	0	1	2	179	0	1	0	0	0	12	0	0	0	7	0	0	0	0	0	1	0	0	21	15	3	14	0	1	0	1	102	1	0	0	0	0	0
PCT9703	MV	931	373	0	9	2	362	0	2	0	1	1	17	0	1	0	21	0	0	0	0	2	1	1	0	53	25	5	40	0	0	0	1	189	2	0	0	0	0	0
PCT9704	ED	942	191	0	1	4	186	0	0	0	1	2	9	0	0	0	3	0	0	0	0	1	0	0	0	10	14	3	26	0	0	0	1	116	0	0	0	0	0	0
PCT9704	MV	942	354	0	4	6	344	0	0	0	3	0	31	0	0	0	4	0	0	0	0	0	1	0	0	40	29	5	31	0	0	1	1	198	0	0	0	0	0	0
PCT9705	ED	879	208	0	0	5	203	0	0	0	0	0	16	1	0	0	4	1	0	1	0	1	0	1	0	15	12	2	33	0	1	0	1	113	1	0	0	0	0	0
PCT9705	MV	879	309	0	2	7	300	0	3	0	0	1	35	0	0	0	2	0	0	0	0	0	1	0	1	34	13	3	35	0	0	0	0	171	1	0	0	0	0	0
PCT9706	MV	51	32	0	0	1	31	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	8	0	0	0	0	13	0	0	0	0	0	0
PCT9707	ED	799	121	0	2	1	118	0	0	0	0	0	17	0	0	0	2	0	0	1	0	0	1	0	0	11	16	1	8	0	0	0	1	60	0	0	0	0	0	0
PCT9707	MV	799	355	0	6	8	341	1	0	0	1	1	29	0	0	0	6	1	0	0	0	2	1	0	0	65	38	3	25	0	0	1	0	165	2	0	0	0	0	0
PCT9708	ED	919	193	0	5	6	182	0	1	0	1	1	20	0	0	0	1	0	0	0	0	0	0	0	0	14	9	1	29	0	0	0	1	104	0	0	0	0	0	0
PCT9708	MV	919	324	0	4	11	309	1	1	0	2	0	18	0	0	0	5	0	0	0	0	0	2	0	0	25	18	2	30	0	0	0	0	203	2	0	0	0	0	0
PCT9709	ED	998	196	0	1	3	192	0	3	0	0	1	23	2	0	0	4	1	0	0	0	0	1	0	0	21	15	4	14	0	0	0	0	103	0	0	0	0	0	0
PCT9709	MV	998	355	0	4	3	348	0	1	0	2	1	19	0	0	0	17	0	0	0	0	1	0	0	0	54	36	1	20	0	0	0	1	195	0	0	0	0	0	0
PCT9711	ED	625	167	0	0	3	164	0	1	0	0	0	7	0	0	0	2	0	0	0	0	1	0	0	0	17	19	2	14	0	0	1	1	99	0	0	0	0	0	0
PCT9711	MV	625	254	0	3	3	248	0	1	3	2	0	20	0	0	0	6	0	0	0	0	0	0	0	0	16	24	3	17	0	0	0	0	155	1	0	0	0	0	0
PCT9712	ED	651	134	0	1	0	133	0	1	0	0	0	20	0	0	0	0	0	0	0	0	1	0	0	0	10	11	1	14	0	0	0	0	75	0	0	0	0	0	0
PCT9712	MV	651	288	0	0	0	288	0	1	0	0	0	18	0	1	0	7	0	0	0	0	0	0	1	0	14	37	5	19	0	0	0	0	185	0	0	0	0	0	0
PCT9713	ED	930	161	0	0	4	157	1	2	0	1	1	10	0	0	0	3	0	0	1	0	0	1	0	0	21	22	4	14	1	0	0	1	72	2	0	0	0	0	0
PCT9713	MV	930	362	0	4	4	354	0	1	1	0	3	24	0	0	0	18	0	0	0	0	0	0	0	0	62	36	4	29	0	0	3	0	173	0	0	0	0	0	0
PCT9714	ED	911	154	0	0	0	154	0	1	0	0	0	13	0	0	0	2	0	0	1	0	0	1	0	0	9	18	1	14	0	0	0	0	93	1	0	0	0	0	0
PCT9714	MV	911	367	0	3	2	362	0	0	0	1	1	37	0	0	0	8	0	0	0	0	0	0	0	0	44	51	3	21	1	0	0	1	194	0	0	0	0	0	0
PCT9715	ED	566	162	0	1	0	161	0	1	0	1	0	20	0	0	0	1	0	0	0	0	0	0	0	0	12	18	2	15	0	0	0	0	91	0	0	0	0	0	0
PCT9715	MV	566	218	0	0	4	214	0	0	1	0	2	18	0	0	0	10	0	0	0	0	1	0	0	0	24	28	0	12	0	0	0	0	118	0	0	0	0	0	0
PCT9716	ED	928	198	0	3	0	195	0	1	0	2	1	19	0	0	0	4	0	1	0	0	0	1	1	1	16	23	2	21	0	0	0	1	100	1	0	0	0	0	0
PCT9716	MV	928	368	0	3	8	357	0	1	0	0	2	43	0	0	0	21	0	1	0	0	2	1	1	0	46	26	4	26	0	1	0	0	179	3	0	0	0	0	0
PCT9717	ED	967	206	0	1	4	201	0	1	0	0	0	21	0	0	1	6	0	0	0	0	2	0	0	0	19	25	1	20	0	0	0	0	105	0	0	0	0	0	0
PCT9717	MV	967	371	0	4	3	364	0	1	1	2	0	26	0	1	0	8	1	1	1	0	1	2	0	0	37	30	5	31	0	0	0	0	211	5	0	0	0	0	0
PCT9718	ED	843	183	0	0	1	182	1	0	0	0	0	14	1	0	0	3	0	0	0	0	1	0	0	0	16	20	5	22	2	0	0	0	96	1	0	0	0	0	0
PCT9718	MV	843	385	0	5	2	378	0	0	0	2	0	27	2	0	0	12	0	0	0	0	1	3	1	0	23	53	2	33	0	0	0	0	219	0	0	0	0	0	0
PCT9719	ED	863	186	0	7	1	178	0	0	0	0	0	24	0	0	0	5	0	0	0	0	2	0	0	0	5	19	1	15	0	0	0	1	106	0	0	0	0	0	0
PCT9719	MV	863	389	0	4	5	380	0	1	0	0	0	46	0	0	0	8	0	0	1	0	0	2	0	0	20	50	5	15	0	0	0	0	232	0	0	0	0	0	0
PCT9721	ED	653	182	0	3	2	177	1	0	0	1	0	21	0	0	0	7	0	0	1	0	0	0	0	0	7	21	8	6	0	0	0	0	103	1	0	0	0	0	0
PCT9721	MV	653	250	0	4	7	239	1	0	0	2	1	23	0	0	0	8	0	0	0	0	2	0	0	0	20	30	1	7	0	0	0	1	142	1	0	0	0	0	0
PCT9722	ED	593	86	0	0	0	86	0	0	1	0	0	9	0	0	0	2	1	0	0	0	0	0	0	0	9	12	0	5	0	0	0	0	47	0	0	0	0	0	0
PCT9722	MV	593	269	0	4	6	259	1	2	0	0	4	32	0	0	0	5	1	0	0	0	0	0	0	0	19	51	2	21	1	0	0	0	119	1	0	0	0	0	0
PCT9723	ED	458	74	0	1	0	73	1	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	8	15	0	2	0	0	1	0	38	0	0	0	0	0	0
PCT9723	MV	458	198	0	3	3	192	1	0	0	0	0	4	0	0	0	7	0	0	2	0	0	0	0	0	34	30	1	8	0	0	0	0	105	0	0	0	0	0	0
PCT9724	ED	950	144	0	1	1	142	0	1	0	0	1	9	0	0	0	3	0	0	0	0	0	0	0	0	24	29	1	6	0	0	0	0	68	0	0	0	0	0	0
PCT9724	MV	950	386	0	9	13	364	0	1	0	0	6	22	0	0	0	21	0	0	1	0	0	1	0	0	61	61	2	14	0	0	0	1	173	0	0	0	0	0	0
PCT9725	ED	941	118	0	1	1	116	0	1	0	0	2	12	0	0	0	7	0	0	0	0	0	0	0	1	13	26	0	13	0	0	0	0	41	0	0	0	0	0	0
PCT9725	MV	941	350	0	3	8	339	0	0	0	0	0	25	0	0	0	19	0	1	1	0	1	0	1	0	47	55	5	19	0	0	0	0	160	5	0	0	0	0	0
PCT9726	ED	685	83	0	1	4	78	0	1	0	1	0	6	0	0	0	1	0	0	0	0	0	0	0	0	8	11	1	9	0	1	0	0	37	2	0	0	0	0	0
PCT9726	MV	685	137	0	2	2	133	0	0	0	0	4	10	0	0	0	11	0	0	0	0	0	0	0	0	16	17	1	6	1	0	0	2	64	1	0	0	0	0	0
PCT9727	ED	435	60	0	0	2	58	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	1	3	9	1	4	0	0	0	1	33	0	0	0	0	0	0
PCT9727	MV	435	205	0	1	3	201	0	1	0	0	0	11	0	0	0	13	0	0	0	0	0	0	0	0	21	44	2	12	0	0	0	0	96	1	0	0	0	0	0
PCT9728	ED	906	204	0	0	1	203	1	0	0	0	1	12	0	0	0	6	0	0	0	0	0	0	0	0	11	39	1	15	0	0	0	0	117	0	0	0	0	0	0
PCT9728	MV	906	378	0	7	4	367	1	0	0	0	3	43	1	0	0	16	0	0	0	0	0	0	0	0	36	54	5	14	0	0	2	1	188	3	0	0	0	0	0
PCT9729	ED	782	161	0	1	3	157	0	0	1	0	0	20	0	0	0	1	0	0	0	0	0	0	0	0	10	40	1	8	0	0	0	1	75	0	0	0	0	0	0
PCT9729	MV	782	304	0	1	4	299	0	0	0	0	0	40	0	0	0	15	0	0	0	0	0	1	1	0	17	45	1	10	0	0	0	0	169	0	0	0	0	0	0
PCT9731	ED	529	138	0	3	1	134	0	1	0	0	0	13	1	0	0	5	0	0	0	0	0	0	0	0	10	22	0	7	0	0	0	0	75	0	0	0	0	0	0
PCT9731	MV	529	189	0	3	3	183	0	1	0	0	0	17	0	1	0	4	0	0	0	0	2	0	1	0	21	30	0	11	0	0	0	0	95	0	0	0	0	0	0
PCT9732	MV	73	43	0	0	1	42	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	26	0	0	0	0	0	0
PCT9733	MV	224	146	0	2	1	143	0	1	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	6	11	5	11	0	0	0	0	95	0	0	0	0	0	0
PCT9734	ED	577	122	0	1	0	121	0	0	0	0	1	10	0	0	0	4	0	0	0	0	0	1	0	0	6	20	1	5	0	0	0	0	73	0	0	0	0	0	0
PCT9734	MV	577	261	0	6	3	252	1	0	0	0	1	16	0	0	1	3	0	0	0	0	0	0	0	0	20	38	2	11	0	0	0	0	159	0	0	0	0	0	0
PCT9735	ED	782	167	0	4	6	157	1	1	1	0	0	12	0	0	0	6	0	0	0	0	1	0	0	0	14	16	2	9	0	0	0	1	93	0	0	0	0	0	0
PCT9735	MV	782	344	0	5	5	334	0	0	0	0	1	37	0	0	0	13	0	1	0	0	0	0	0	0	35	43	2	15	1	0	0	0	185	1	0	0	0	0	0
PCT9736	ED	699	145	0	0	2	143	0	1	0	0	0	9	0	0	0	4	1	0	0	1	0	0	0	0	3	16	3	14	0	0	1	0	88	2	0	0	0	0	0
PCT9736	MV	699	305	0	4	6	295	0	0	1	0	0	22	0	0	0	6	0	0	0	0	1	0	0	0	18	22	7	25	0	0	1	0	192	0	0	0	0	0	0
PCT9737	ED	792	175	0	0	0	175	0	1	0	0	0	14	0	0	0	6	0	0	1	0	0	0	0	0	11	15	2	19	0	0	0	2	102	2	0	0	0	0	0
PCT9737	MV	792	343	0	3	5	335	0	0	0	1	0	43	0	0	0	12	0	0	0	0	0	0	0	0	21	39	2	22	0	0	0	1	194	0	0	0	0	0	0
PCT9738	ED	830	99	0	0	3	96	0	0	1	0	0	5	0	0	0	3	1	0	1	0	0	1	0	0	11	12	2	12	0	0	0	0	47	0	0	0	0	0	0
PCT9738	MV	830	263	0	4	4	255	1	1	1	1	0	21	0	0	0	8	1	0	0	0	0	0	0	1	21	29	1	21	0	1	1	1	144	1	0	0	0	0	0
PCT9739	ED	826	126	0	2	1	123	0	1	0	1	0	9	0	0	0	3	0	0	0	0	0	0	0	1	4	11	2	21	0	0	0	1	68	1	0	0	0	0	0
PCT9739	MV	826	193	0	6	7	180	0	1	0	2	0	20	1	1	0	3	1	0	0	1	0	0	0	0	12	17	3	22	0	0	0	1	92	3	0	0	0	0	0
PCT9741	ED	1022	19	0	0	2	17	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	7	0	0	0	0	0	0
PCT9741	MV	1022	24	0	1	2	21	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	5	0	0	0	0	12	0	0	0	0	0	0
PCT9742	ED	647	134	0	0	3	131	0	1	0	0	0	7	0	0	0	4	1	0	0	1	0	0	0	0	23	22	0	13	0	1	0	0	58	0	0	0	0	0	0
PCT9742	MV	647	187	0	7	2	178	1	0	0	0	0	8	1	0	0	2	0	1	0	0	0	0	0	0	29	24	0	9	1	0	0	0	102	0	0	0	0	0	0
PCT9743	ED	1093	172	0	3	6	163	0	0	0	3	0	23	0	0	0	2	0	0	0	0	0	0	0	0	6	16	6	21	0	0	0	0	86	0	0	0	0	0	0
PCT9743	MV	1093	317	0	1	8	308	0	1	1	1	0	27	0	1	0	6	1	0	0	0	0	1	3	0	16	29	9	15	0	1	1	0	193	2	0	0	0	0	0
PCT9744	ED	902	141	0	5	3	133	0	0	0	1	0	10	1	0	0	5	2	0	0	1	0	0	0	0	8	16	7	18	0	0	1	1	62	0	0	0	0	0	0
PCT9744	MV	902	234	0	2	5	227	0	3	0	0	1	25	0	0	0	8	2	0	0	0	1	0	0	0	8	32	3	24	0	0	0	0	119	1	0	0	0	0	0
PCT9745	ED	934	141	0	1	2	138	0	1	0	0	1	8	0	0	0	0	0	0	1	0	0	0	0	0	11	18	3	14	0	1	0	0	79	0	0	1	0	0	0
PCT9745	MV	934	205	0	5	1	199	0	0	0	0	0	14	1	0	0	4	0	1	0	0	2	0	0	0	15	23	6	17	0	0	0	0	114	2	0	0	0	0	0
PCT9746	ED	867	192	0	2	3	187	0	1	1	1	0	19	0	0	0	4	0	0	0	0	0	0	0	0	10	37	2	10	0	1	0	2	98	1	0	0	0	0	0
PCT9746	MV	867	334	0	4	6	324	0	0	0	0	0	34	0	0	0	14	0	0	1	0	0	0	3	0	29	43	8	21	0	0	0	0	170	1	0	0	0	0	0
PCT9747	ED	940	198	0	1	5	192	0	0	0	1	0	23	0	0	0	6	0	0	0	0	1	1	0	0	8	9	3	19	0	0	0	0	121	0	0	0	0	0	0
PCT9747	MV	940	323	0	5	9	309	0	0	0	0	2	25	0	0	0	13	0	0	1	0	1	0	0	0	26	28	0	27	0	0	0	0	183	3	0	0	0	0	0
PCT9748	ED	913	164	0	0	3	161	2	1	0	0	0	17	0	0	0	4	1	0	0	0	0	0	0	0	18	16	2	13	0	0	0	0	84	3	0	0	0	0	0
PCT9748	MV	913	342	0	8	4	330	0	0	0	0	1	18	2	0	3	8	0	0	0	0	0	1	2	0	32	36	6	26	0	0	0	0	191	4	0	0	0	0	0
PCT9749	ED	893	143	0	3	9	131	0	2	0	2	1	8	0	0	0	5	0	0	0	1	1	1	0	0	15	9	1	17	0	0	0	0	68	0	0	0	0	0	0
PCT9749	MV	893	266	0	11	6	249	0	0	0	2	0	19	0	0	0	5	0	0	0	0	2	0	0	1	38	14	5	25	0	0	0	0	133	5	0	0	0	0	0
PCT9751	ED	977	157	0	3	5	149	0	0	2	1	1	12	0	0	0	0	1	0	0	0	0	1	1	0	4	20	2	14	0	0	0	1	88	1	0	0	0	0	0
PCT9751	MV	977	384	0	9	5	370	1	0	2	0	4	45	1	0	0	12	0	1	0	0	0	1	0	0	33	30	7	22	0	0	0	0	207	4	0	0	0	0	0
PCT9752	ED	692	143	0	2	3	138	0	1	0	2	0	14	0	0	0	4	0	0	2	0	0	0	0	0	12	14	1	8	0	0	0	0	79	1	0	0	0	0	0
PCT9752	MV	692	305	0	5	8	292	1	2	0	1	1	31	0	0	0	3	0	0	0	0	1	0	0	1	19	27	1	34	0	0	0	1	168	1	0	0	0	0	0
PCT9753	ED	735	148	0	1	0	147	1	0	0	1	0	11	0	0	0	2	0	0	0	0	0	0	0	0	15	7	2	18	0	2	0	0	88	0	0	0	0	0	0
PCT9753	MV	735	266	0	8	3	255	0	0	1	1	0	27	0	0	0	6	0	0	0	0	1	0	0	1	20	19	6	35	0	2	0	3	132	1	0	0	0	0	0
PCT9754	ED	701	169	0	1	2	166	0	3	0	0	0	20	0	0	0	3	0	0	0	0	0	0	1	1	12	10	0	22	0	0	0	0	94	0	0	0	0	0	0
PCT9754	MV	701	296	0	7	4	285	0	0	1	2	0	25	0	0	0	2	1	0	0	1	2	0	0	0	16	19	2	36	0	0	0	1	177	0	0	0	0	0	0
PCT9755	ED	553	120	0	0	1	119	0	0	1	0	0	13	0	0	0	3	0	0	0	1	0	0	0	0	9	4	0	15	0	0	0	0	72	1	0	0	0	0	0
PCT9755	MV	553	201	0	2	6	193	0	0	0	0	1	25	1	0	0	8	0	0	0	0	1	2	0	0	18	15	1	16	0	1	0	0	104	0	0	0	0	0	0
PCT9756	ED	908	126	0	0	3	123	0	1	0	0	0	8	0	1	0	5	0	0	1	0	0	0	0	0	14	9	1	11	0	0	0	0	72	0	0	0	0	0	0
PCT9756	MV	908	297	0	6	5	286	0	1	0	2	3	14	2	0	0	23	0	0	0	0	0	1	0	0	37	29	2	19	2	1	0	0	149	1	0	0	0	0	0
PCT9801	ED	399	76	0	1	0	75	0	0	0	0	0	8	1	1	0	2	0	0	2	0	0	0	0	0	4	8	0	13	0	0	0	0	34	2	0	0	0	0	0
PCT9801	MV	399	148	0	7	1	140	0	0	0	4	0	17	0	0	0	5	0	0	1	0	0	1	0	0	16	5	7	10	0	1	0	0	73	0	0	0	0	0	0
CONG12	TO	426647	225360	0	3570	4705	217085	189	751	236	724	428	19710	144	116	32	4352	178	47	235	72	573	517	267	522	19087	13218	2786	26090	129	169	173	286	125447	582	0	24	0	0	1
CONG14	TO	55344	28223	0	604	567	27052	31	73	31	97	122	2501	28	24	6	975	28	9	31	15	59	35	33	21	2624	2759	349	2150	24	19	21	50	14817	119	0	1	0	0	0
ASSM17	TO	280269	147301	0	2580	3142	141579	109	452	141	525	192	13447	89	70	19	2357	126	27	143	44	380	320	186	488	11791	6540	1695	18146	80	115	98	174	83520	288	0	17	0	0	0
ASSM19	TO	201722	106282	0	1594	2130	102558	111	372	126	296	358	8764	83	70	19	2970	80	29	123	43	252	232	114	55	9920	9437	1440	10094	73	73	96	162	56744	413	0	8	0	0	1
BART7	TO	36166	15261	0	378	345	14538	16	23	18	52	39	1270	12	5	5	385	18	1	13	6	33	44	15	82	1493	727	220	1065	14	13	16	22	8901	30	0	0	0	0	0
BART8	TO	215670	112119	0	1814	2405	107900	113	366	124	283	377	9122	90	64	19	3263	76	33	127	42	264	233	111	129	11280	10205	1457	9587	80	92	94	170	59662	425	0	12	0	0	0
BART9	TO	230155	126203	0	1982	2522	121699	91	435	125	486	134	11819	70	71	14	1679	112	22	126	39	335	275	174	332	8938	5045	1458	17588	59	83	84	144	71701	246	0	13	0	0	1
SUPV1	TO	40919	22431	0	344	432	21655	27	93	28	68	52	1629	19	12	4	488	11	6	34	8	50	51	17	4	2295	1691	295	2805	15	18	31	25	11802	75	0	2	0	0	0
SUPV2	TO	48242	24389	0	198	393	23798	17	49	24	29	33	2623	17	12	3	485	15	3	26	3	59	71	17	23	1293	2439	390	1601	5	19	11	23	14418	89	0	1	0	0	0
SUPV3	TO	38273	18567	0	372	553	17642	13	62	18	47	28	1536	11	12	0	399	10	4	16	6	46	42	22	72	2178	1273	236	1626	13	20	8	25	9878	36	0	5	0	0	0
SUPV4	TO	41216	21994	0	316	527	21151	27	103	23	58	130	1304	16	16	6	868	16	7	22	16	59	45	34	14	2893	2162	293	2103	25	17	23	45	10717	105	0	4	0	0	0
SUPV5	TO	52114	28694	0	433	610	27651	24	112	37	94	31	2510	12	22	2	251	28	3	31	9	86	71	47	60	1771	895	377	4276	13	26	21	33	16742	66	0	0	0	0	1
SUPV6	TO	41151	17498	0	428	443	16627	16	53	30	82	25	1354	13	12	5	314	19	5	29	9	51	60	21	83	1543	926	293	1601	10	12	19	18	9977	45	0	2	0	0	0
SUPV7	TO	46301	26230	0	316	451	25463	22	74	24	77	70	2242	27	7	5	678	22	13	22	8	56	46	23	26	2301	2719	290	2179	17	20	20	43	14336	93	0	3	0	0	0
SUPV8	TO	56415	36015	0	298	587	35130	24	108	18	96	18	3384	12	11	6	287	28	6	34	7	87	79	32	74	2006	1149	338	4911	7	11	14	33	22303	44	0	3	0	0	0
SUPV9	TO	41665	22565	0	469	455	21641	19	72	25	122	26	2475	13	8	4	352	16	3	22	7	62	36	37	55	1681	744	234	4141	8	16	16	33	11372	37	0	5	0	0	0
SUPV10	TO	39848	17900	0	463	417	17020	16	49	21	56	52	1548	17	7	1	508	25	3	16	6	37	34	26	94	1855	739	173	1504	17	20	16	27	10116	37	0	0	0	0	0
SUPV11	TO	35847	17300	0	537	404	16359	15	49	19	92	85	1606	15	21	2	697	16	3	14	8	39	17	24	38	1895	1240	216	1493	23	9	15	31	8603	74	0	0	0	0	0
NEIG1	TO	19131	7881	0	293	199	7389	8	15	8	37	32	640	7	3	1	257	17	0	5	5	12	11	7	56	857	279	73	459	11	9	8	19	4539	14	0	0	0	0	0
NEIG2	TO	16742	8038	0	169	268	7601	5	24	7	10	19	585	4	4	0	174	1	2	5	4	15	16	11	31	1122	529	84	625	4	9	5	9	4281	15	0	1	0	0	0
NEIG3	TO	27631	12231	0	323	380	11528	15	60	16	71	12	987	7	7	1	239	19	6	19	7	37	28	17	59	1152	696	179	1226	14	15	10	14	6580	30	0	5	0	0	0
NEIG4	TO	6857	4487	0	58	69	4360	5	12	0	11	5	401	1	0	0	56	3	0	4	2	11	4	5	16	320	245	44	387	3	4	5	10	2799	6	0	1	0	0	0
NEIG5	TO	26541	12895	0	399	269	12227	8	37	12	80	55	1209	12	21	2	511	9	2	11	7	22	13	18	29	1446	1008	156	1139	23	9	9	21	6294	64	0	0	0	0	0
NEIG6	TO	14552	8410	0	70	156	8184	7	34	6	32	4	750	4	4	2	55	9	0	7	3	28	14	13	17	439	173	105	1442	1	7	3	9	4997	19	0	0	0	0	0
NEIG7	TO	11506	5461	0	166	159	5136	7	16	7	22	34	471	6	2	0	231	7	1	7	2	20	7	6	10	573	306	76	449	2	2	6	10	2838	18	0	0	0	0	0
NEIG8	TO	9393	5438	0	58	100	5280	4	26	13	21	13	483	2	8	0	62	4	2	8	2	12	19	9	3	366	249	82	851	2	3	8	6	3007	15	0	0	0	0	0
NEIG9	TO	8641	3424	0	51	76	3297	3	12	3	10	15	260	3	2	0	113	8	2	6	2	4	3	4	3	327	447	56	270	1	4	4	7	1709	18	0	1	0	0	0
